time(ms),power(W)
1747772520000,4031686
1747772640000,4029971
1747772760000,3079813
1747772880000,4014907
1747773000000,3222442
1747773120000,4023403
1747773240000,4012554
1747773360000,3906776
1747773480000,3999276
1747773600000,3968012
1747773720000,4005309
1747773840000,3211551
1747773960000,3196496
1747774080000,3993780
1747774200000,3961010
1747774320000,3924148
1747774440000,3936102
1747774560000,3898586
1747774680000,3051218
1747774800000,3893223
1747774920000,3916634
1747775040000,3936798
1747775160000,3934491
1747775280000,3949566
1747775400000,3977496
1747775520000,3915297
1747775640000,3922222
1747775760000,3937906
1747775880000,3954080
1747776000000,3904711
1747776120000,3827591
1747776240000,2972453
1747776360000,3817888
1747776480000,3879517
1747776600000,3979256
1747776720000,3954940
1747776840000,3977936
1747776960000,3811656
1747777080000,3820334
1747777200000,3769361
1747777320000,3942272
1747777440000,3888705
1747777560000,3891974
1747777680000,3918622
1747777800000,3908213
1747777920000,3107491
1747778040000,3828835
1747778160000,3910253
1747778280000,3857789
1747778400000,3878515
1747778520000,3887531
1747778640000,3856604
1747778760000,3823457
1747778880000,2950200
1747779000000,3853159
1747779120000,1674446
1747779240000,3846896
1747779360000,3824961
1747779480000,3789595
1747779600000,3827943
1747779720000,3848501
1747779840000,3836320
1747779960000,3893403
1747780080000,3862457
1747780200000,3805928
1747780320000,3854365
1747780440000,3854531
1747780680000,2519078
1747780800000,3845444
1747780920000,3676048
1747781040000,3631827
1747781160000,3723311
1747781280000,3668618
1747781400000,3673666
1747781520000,3588406
1747781640000,2851756
1747781760000,3592064
1747781880000,3611874
1747782000000,3552196
1747782120000,3584194
1747782240000,3553687
1747782360000,3474345
1747782480000,2897221
1747782600000,2798773
1747782720000,3651714
1747782840000,3778897
1747782960000,3890577
1747783080000,3862397
1747783200000,3878120
1747783320000,3895207
1747783440000,3826675
1747783560000,3811474
1747783680000,3783592
1747783800000,2442525
1747783920000,3789140
1747784040000,2917247
1747784160000,3737550
1747784280000,3083395
1747784400000,3808165
1747784520000,3948879
1747784640000,3857646
1747784760000,3891048
1747784880000,3892853
1747785000000,3886168
1747785120000,3141560
1747785240000,3928964
1747785360000,3842824
1747785480000,3805580
1747785600000,3871600
1747785720000,3833801
1747785840000,3904316
1747785960000,3931607
1747786080000,3946730
1747786200000,3815820
1747786320000,3886120
1747786440000,3850645
1747786560000,3987933
1747786680000,3888518
1747786800000,3906911
1747786920000,3898534
1747787040000,3929924
1747787160000,3926844
1747787280000,3942882
1747787400000,4229127
1747787520000,3883499
1747787640000,3918352
1747787760000,3893932
1747787880000,3919777
1747788000000,3959506
1747788120000,3954769
1747788240000,3913756
1747788360000,3925455
1747788480000,3900581
1747788600000,3965335
1747788720000,3184229
1747788840000,3963374
1747788960000,3867488
1747789080000,3829512
1747789200000,3875075
1747789320000,3883286
1747789440000,4140246
1747789560000,4131589
1747789680000,3887009
1747789800000,3891143
1747789920000,3844255
1747790040000,3946413
1747790160000,3837618
1747790280000,3168199
1747790400000,2927125
1747790520000,3865825
1747790640000,3786130
1747790760000,3872877
1747790880000,3848046
1747791000000,3796555
1747791120000,3834546
1747791240000,3885463
1747791360000,3813674
1747791480000,3872019
1747791600000,3951500
1747791720000,3758736
1747791840000,3743476
1747791960000,3726866
1747792080000,3700295
1747792200000,3755185
1747792320000,3726383
1747792440000,3734850
1747792560000,3803838
1747792680000,3712349
1747792800000,3745842
1747792920000,3721184
1747793040000,3662349
1747793160000,3672665
1747793280000,3683928
1747793400000,3752929
1747793520000,3727495
1747793640000,3918297
1747793760000,3714798
1747793880000,3703996
1747794000000,3735971
1747794120000,3009254
1747794240000,3687093
1747794360000,3735803
1747794480000,3667961
1747794600000,4034725
1747794720000,3720230
1747794840000,3714231
1747794960000,2779529
1747795080000,3720777
1747795200000,3012763
1747795320000,3762815
1747795440000,3731538
1747795560000,3624538
1747795680000,3617801
1747795800000,3758894
1747795920000,3733659
1747796040000,3693325
1747796160000,3653014
1747796280000,3630734
1747796400000,3611748
1747796520000,3626206
1747796640000,2156159
1747796760000,3691362
1747796880000,3752056
1747797000000,3659132
1747797120000,3626392
1747797240000,3592406
1747797360000,3600571
1747797480000,3625930
1747797600000,3615694
1747797720000,3601020
1747797840000,3872524
1747797960000,3623572
1747798080000,3579178
1747798200000,3837750
1747798320000,3513895
1747798440000,3650516
1747798560000,3625521
1747798680000,3798896
1747798800000,1677721
1747798920000,3613232
1747799040000,3582373
1747799160000,3662083
1747799280000,3653067
1747799400000,3659126
1747799520000,3693788
1747799640000,3720444
1747799760000,2803375
1747799880000,3579507
1747800000000,3583504
1747800120000,3544935
1747800240000,3543395
1747800480000,3553150
1747800600000,3602547
1747800720000,3637040
1747800840000,3764924
1747800960000,3566312
1747801080000,3552931
1747801200000,3564943
1747801320000,3547962
1747801440000,3549635
1747801560000,3566380
1747801680000,3563956
1747801800000,3567697
1747801920000,3587521
1747802040000,2788311
1747802160000,3615263
1747802280000,3573794
1747802400000,3557087
1747802520000,3570250
1747802640000,3578206
1747802760000,3567281
1747802880000,2990770
1747803000000,3650326
1747803120000,2867148
1747803240000,3622422
1747803360000,3608248
1747803480000,2849559
1747803600000,3642574
1747803720000,2757258
1747803840000,3666916
1747803960000,3691108
1747804080000,3585175
1747804200000,3618940
1747804320000,3619027
1747804440000,2753279
1747804560000,3617778
1747804680000,3610135
1747804800000,3600102
1747804920000,3885381
1747805040000,3608754
1747805160000,3708002
1747805280000,3776468
1747805400000,3986657
1747805520000,3788074
1747805640000,3794061
1747805760000,3911824
1747805880000,3772588
1747806000000,3798295
1747806120000,3785481
1747806240000,3788591
1747806360000,3803365
1747806480000,3751999
1747806600000,3741716
1747806720000,3708423
1747806840000,3689170
1747806960000,3779351
1747807080000,3751495
1747807200000,3781667
1747807320000,3735958
1747807440000,3606197
1747807560000,3681074
1747807680000,3699440
1747807800000,3687670
1747807920000,3729279
1747808040000,3790473
1747808160000,3732941
1747808280000,3780794
1747808400000,3686605
1747808520000,3728353
1747808640000,3664772
1747808760000,3769043
1747808880000,3827080
1747809000000,3684408
1747809120000,3694804
1747809240000,3641886
1747809360000,3572541
1747809480000,3697997
1747809600000,3549625
1747809720000,3513199
1747809840000,3642213
1747809960000,3587402
1747810080000,3592048
1747810200000,3679541
1747810320000,2892127
1747810440000,3729825
1747810560000,3639750
1747810680000,3576391
1747810800000,3572131
1747810920000,3565841
1747811040000,3570531
1747811160000,3643560
1747811280000,3614611
1747811400000,3696154
1747811520000,3567854
1747811640000,3575131
1747811760000,3559669
1747811880000,3467163
1747812000000,3410155
1747812120000,2675650
1747812240000,3485004
1747812360000,3482360
1747812480000,3465682
1747812600000,3463054
1747812720000,3452963
1747812840000,3458301
1747812960000,3453613
1747813080000,3452411
1747813200000,3384816
1747813320000,3425343
1747813440000,3391518
1747813560000,3375200
1747813680000,3338948
1747813800000,3347142
1747813920000,3323228
1747814040000,3359017
1747814160000,3268538
1747814280000,3275702
1747814400000,3264110
1747814520000,3254726
1747814640000,3312029
1747814760000,3232964
1747814880000,3173436
1747815000000,3146085
1747815120000,3092327
1747815240000,3052951
1747815360000,3033705
1747815480000,3017456
1747815600000,3167125
1747815720000,3181265
1747815840000,3133460
1747815960000,3159116
1747816080000,3196376
1747816200000,3196366
1747816320000,3217612
1747816440000,3209236
1747816560000,3239359
1747816680000,2482616
1747816800000,3265905
1747816920000,2431768
1747817040000,3162194
1747817160000,3181176
1747817280000,2312244
1747817400000,3201121
1747817520000,3250677
1747817640000,3303801
1747817760000,3251553
1747817880000,3221561
1747818000000,3221586
1747818120000,2386209
1747818240000,3199756
1747818360000,3242745
1747818480000,3221527
1747818600000,2373036
1747818720000,3196111
1747818840000,3161050
1747818960000,3175651
1747819080000,3161157
1747819200000,3168579
1747819320000,3094226
1747819440000,3152336
1747819560000,2286137
1747819680000,3107685
1747819800000,3089476
1747819920000,3041571
1747820040000,2276723
1747820160000,2340485
1747820280000,3120498
1747820400000,3063990
1747820520000,3063182
1747820640000,3044113
1747820760000,3033418
1747820880000,3055870
1747821000000,3050522
1747821120000,3021242
1747821240000,3014655
1747821360000,3038432
1747821480000,2184592
1747821600000,2993552
1747821720000,2990823
1747821840000,3000948
1747821960000,3022868
1747822080000,3044002
1747822200000,3028061
1747822320000,3023371
1747822440000,2223906
1747822560000,3045691
1747822680000,2281951
1747822800000,2252924
1747822920000,3043624
1747823040000,3045790
1747823160000,3042456
1747823280000,3016781
1747823400000,3028601
1747823520000,3021447
1747823640000,3024655
1747823760000,3019291
1747823880000,3041324
1747824000000,3019440
1747824120000,3006117
1747824240000,3019523
1747824360000,3032566
1747824480000,2983039
1747824600000,2921485
1747824720000,2824871
1747824840000,2775786
1747824960000,2707734
1747825080000,2679642
1747825200000,2656038
1747825320000,2708953
1747825440000,2697644
1747825560000,2664612
1747825680000,2630685
1747825800000,2631915
1747825920000,2613603
1747826040000,2619156
1747826160000,2542698
1747826280000,2537758
1747826400000,2515872
1747826520000,2515856
1747826640000,2544085
1747826760000,1780991
1747826880000,2505964
1747827000000,2506563
1747827120000,2497612
1747827240000,2504095
1747827360000,2482165
1747827480000,2493040
1747827600000,2486076
1747827720000,2485908
1747827840000,2482405
1747827960000,2469835
1747828080000,2469795
1747828200000,2471752
1747828320000,2471907
1747828440000,2467947
1747828560000,2493999
1747828680000,2470932
1747828800000,2474596
1747828920000,1914876
1747829040000,2440431
1747829160000,1860182
1747829280000,2441187
1747829400000,2437016
1747829520000,2430313
1747829640000,2457570
1747829760000,2456391
1747829880000,2454841
1747830000000,2459262
1747830120000,2443322
1747830240000,2439569
1747830360000,2436948
1747830480000,2438783
1747830600000,2446384
1747830720000,2422683
1747830840000,2408258
1747830960000,2380687
1747831080000,2343060
1747831200000,2298511
1747831320000,2306680
1747831440000,2290860
1747831560000,2238985
1747831680000,2232395
1747831800000,2227506
1747831920000,2230650
1747832040000,2217586
1747832160000,2241345
1747832280000,2215730
1747832400000,2229943
1747832520000,2221282
1747832640000,2208303
1747832760000,1552301
1747832880000,2216166
1747833000000,2229137
1747833120000,2218915
1747833240000,2220535
1747833360000,2236182
1747833480000,1729793
1747833600000,2236679
1747833720000,1825442
1747833840000,853971
1747833960000,862131
1747834080000,488789
1747834200000,481958
1747834320000,483147
1747834440000,473980
1747834560000,474625
1747834680000,477755
1747834800000,480234
1747834920000,470673
1747835040000,502442
1747835160000,429343
1747835280000,485300
1747835400000,476657
1747835520000,492814
1747835640000,494362
1747835760000,497373
1747835880000,473526
1747836000000,483352
1747836120000,501620
1747836240000,466628
1747836360000,478580
1747836480000,479473
1747836600000,475171
1747836720000,480081
1747836840000,423409
1747836960000,490962
1747837080000,484634
1747837200000,467080
1747837320000,505300
1747837440000,425295
1747837560000,491258
1747837680000,487987
1747837800000,499216
1747837920000,477218
1747838040000,480131
1747838160000,487895
1747838280000,365666
1747838400000,476217
1747838520000,471060
1747838640000,479952
1747838760000,485783
1747838880000,487784
1747839000000,478263
1747839120000,498926
1747839240000,487349
1747839360000,481778
1747839480000,474594
1747839600000,477233
1747839720000,242796
1747839840000,494603
1747839960000,494971
1747840080000,488004
1747840200000,485011
1747840320000,478969
1747840440000,483742
1747840560000,482707
1747840680000,484489
1747840800000,480644
1747840920000,483314
1747841040000,488074
1747841160000,470178
1747841280000,473287
1747841400000,467322
1747841520000,475202
1747841640000,488264
1747841760000,479474
1747841880000,477893
1747842000000,484885
1747842120000,487092
1747842240000,475632
1747842360000,363992
1747842480000,473702
1747842600000,494921
1747842720000,489356
1747842840000,418588
1747842960000,482775
1747843080000,495037
1747843200000,491178
1747843320000,482903
1747843440000,478819
1747843560000,485174
1747843680000,469433
1747843800000,500380
1747843920000,493369
1747844040000,491824
1747844160000,495089
1747844280000,342936
1747844400000,486974
1747844520000,485699
1747844640000,478649
1747844760000,488183
1747844880000,489290
1747845000000,487284
1747845120000,479424
1747845240000,487643
1747845360000,490086
1747845480000,485578
1747845600000,485895
1747845720000,424677
1747845840000,478148
1747845960000,478077
1747846080000,483415
1747846200000,483581
1747846320000,477564
1747846440000,455863
1747846560000,461385
1747846680000,450465
1747846800000,466411
1747846920000,464757
1747847040000,457572
1747847160000,441578
1747847280000,461123
1747847400000,440741
1747847520000,442239
1747847640000,449672
1747847760000,454091
1747847880000,392265
1747848000000,411025
1747848120000,457754
1747848240000,452036
1747848360000,456905
1747848480000,474624
1747848600000,458441
1747848720000,453929
1747848840000,451285
1747848960000,466568
1747849080000,453479
1747849200000,459763
1747849320000,475520
1747849440000,448553
1747849560000,450093
1747849680000,445958
1747849800000,463712
1747849920000,448384
1747850040000,458338
1747850160000,477600
1747850280000,451524
1747850400000,341669
1747850520000,454261
1747850640000,470885
1747850760000,457240
1747850880000,449684
1747851000000,460189
